Ax,Ay,Az,Gx,Gy,Gz,Label
-0.128,0.254,0.988,27.020,-1.977,208.040,Yaw
-0.054,0.308,0.981,19.635,-11.261,286.685,Yaw
-0.078,0.302,0.929,22.767,-0.630,286.685,Yaw
-0.058,0.387,1.063,23.774,21.464,286.685,Yaw
-0.097,0.365,1.133,-17.666,16.240,286.685,Yaw
-0.149,0.367,1.112,-72.931,-29.417,286.685,Yaw
-0.227,0.442,0.996,-87.378,-50.024,286.685,Yaw
-0.192,0.419,0.931,-75.198,-57.592,286.685,Yaw
-0.277,0.322,0.610,-46.620,-41.597,286.685,Yaw
-0.124,0.330,1.000,39.428,18.935,232.129,Yaw
0.017,0.365,1.027,36.365,15.514,151.988,Yaw
-0.042,0.254,1.030,23.319,5.154,53.270,Yaw
0.122,0.308,0.960,15.024,5.390,-28.875,Yaw
0.021,0.328,1.034,6.694,24.990,-139.003,Yaw
0.061,0.376,1.023,13.904,44.327,-202.239,Yaw
-0.083,0.231,1.003,31.010,73.229,-263.331,Yaw
-0.169,0.217,1.036,38.815,67.926,-286.685,Yaw
-0.228,0.348,1.067,34.974,15.514,-286.685,Yaw
-0.318,0.356,0.990,20.641,-0.175,-286.685,Yaw
-0.284,0.381,0.864,-13.029,-7.963,-286.685,Yaw
-0.176,0.300,0.853,11.637,0.989,-286.685,Yaw
-0.141,0.266,0.912,15.365,13.983,-286.685,Yaw
-0.164,0.266,1.018,-4.559,12.189,-286.685,Yaw
-0.149,0.330,0.928,21.595,-2.398,-286.685,Yaw
-0.151,0.213,0.817,40.373,11.244,-235.305,Yaw
-0.152,0.289,1.067,30.292,-1.041,-63.709,Yaw
-0.246,0.127,0.870,16.686,7.954,14.114,Yaw
-0.115,0.196,1.026,41.974,-2.852,92.916,Yaw
-0.098,0.212,1.085,50.286,-25.112,236.469,Yaw
-0.126,0.157,0.997,36.015,-24.815,286.685,Yaw
-0.124,0.278,0.955,42.936,5.731,286.685,Yaw
-0.015,0.439,1.086,24.106,69.781,286.685,Yaw
-0.118,0.442,1.121,-63.219,56.787,286.685,Yaw
-0.236,0.416,1.064,-129.001,-23.170,286.685,Yaw
-0.313,0.285,0.872,-137.497,-59.369,286.685,Yaw
-0.222,0.432,0.929,-70.726,-74.952,286.685,Yaw
-0.370,0.358,0.771,-8.417,-38.071,278.924,Yaw
-0.178,0.233,0.983,34.484,-2.494,176.837,Yaw
-0.075,0.251,0.997,29.575,3.027,135.100,Yaw
0.170,0.397,1.096,19.556,11.331,34.834,Yaw
0.008,0.282,0.970,3.509,25.830,-56.018,Yaw
-0.042,0.241,0.977,15.794,22.610,-122.981,Yaw
-0.001,0.300,0.963,19.644,28.201,-169.251,Yaw
-0.042,0.387,0.996,55.213,31.692,-228.244,Yaw
-0.216,0.375,0.946,54.766,24.911,-284.865,Yaw
-0.240,0.367,0.976,34.309,-11.743,-286.685,Yaw
-0.328,0.378,1.071,9.153,-43.505,-286.685,Yaw
-0.227,0.369,0.851,-21.009,-42.298,-286.685,Yaw
-0.161,0.240,0.864,-24.229,-12.198,-286.685,Yaw
-0.142,0.244,0.961,-41.930,3.342,-286.685,Yaw
-0.079,0.265,0.777,-49.717,23.721,-286.685,Yaw
-0.160,0.180,0.834,29.680,75.250,-286.685,Yaw
-0.228,0.253,1.061,66.255,67.655,-255.360,Yaw
-0.135,0.262,1.036,38.798,-1.435,-116.935,Yaw
-0.246,0.228,0.890,6.204,1.523,-20.142,Yaw
-0.195,0.219,1.018,43.356,7.831,66.544,Yaw
-0.251,0.267,1.022,41.037,-5.731,191.669,Yaw
-0.168,0.162,0.966,21.201,-7.639,283.106,Yaw
-0.200,0.254,1.057,12.679,19.022,286.685,Yaw
-0.111,0.374,1.020,-15.417,51.809,286.685,Yaw
-0.153,0.395,1.092,-57.103,62.764,286.685,Yaw
-0.246,0.412,1.117,-98.105,-9.109,286.685,Yaw
-0.276,0.361,1.019,-146.562,-67.454,286.685,Yaw
-0.278,0.422,0.868,-122.439,-103.933,286.685,Yaw
-0.261,0.364,0.699,-52.938,-108.868,286.685,Yaw
-0.198,0.298,0.977,37.940,-34.011,268.651,Yaw
-0.159,0.252,1.074,37.678,-26.093,190.365,Yaw
0.100,0.372,1.054,30.634,-2.704,113.680,Yaw
0.230,0.375,0.975,7.044,14.140,-11.489,Yaw
0.018,0.253,0.945,10.246,39.305,-86.940,Yaw
-0.005,0.260,1.018,7.394,55.466,-162.391,Yaw
0.029,0.317,0.989,16.319,59.780,-207.235,Yaw
-0.111,0.307,0.912,32.664,59.097,-256.812,Yaw
-0.237,0.287,0.989,34.466,54.189,-286.685,Yaw
-0.279,0.330,1.049,24.701,18.095,-286.685,Yaw
-0.302,0.322,1.094,-0.061,-3.859,-286.685,Yaw
-0.311,0.316,0.824,-10.185,7.648,-286.685,Yaw
-0.243,0.289,0.846,1.374,30.931,-286.685,Yaw
-0.242,0.346,0.950,46.296,22.505,-286.685,Yaw
-0.140,0.236,1.099,58.214,-4.209,-286.685,Yaw
-0.079,0.260,0.973,54.416,-29.067,-252.096,Yaw
-0.119,0.235,1.023,46.856,-15.566,-158.419,Yaw
-0.156,0.226,1.021,20.886,-14.954,-61.959,Yaw
-0.213,0.214,0.937,11.900,-14.079,5.294,Yaw
-0.126,0.179,0.801,26.749,4.637,87.876,Yaw
-0.131,0.215,0.993,56.166,16.949,171.299,Yaw
0.091,-0.003,1.033,-2.056,0.210,-1.741,Shake
0.082,-0.064,1.021,-0.350,-0.472,2.861,Shake
0.076,-0.029,1.008,0.114,3.412,-6.431,Shake
0.039,0.003,1.032,-2.476,4.707,-4.839,Shake
0.051,-0.017,1.018,-2.852,0.971,0.175,Shake
0.063,0.003,0.998,-0.525,-3.640,-0.420,Shake
0.192,-0.081,0.912,3.439,5.766,9.222,Shake
0.162,-0.038,0.862,36.138,47.259,5.705,Shake
0.044,0.037,0.946,49.088,66.815,8.382,Shake
0.049,0.057,1.028,33.784,47.162,13.493,Shake
0.082,-0.085,0.845,55.318,49.140,12.609,Shake
-0.105,0.081,0.959,53.935,73.465,-17.343,Shake
-0.116,0.179,1.078,23.319,50.899,-19.267,Shake
-0.080,0.024,1.264,8.068,11.121,-3.307,Shake
-0.066,0.057,1.319,4.541,-51.966,-60.156,Shake
0.234,0.296,0.588,22.138,-12.696,-59.264,Shake
0.269,0.401,0.632,21.157,54.583,-8.260,Shake
-0.279,0.062,1.090,23.914,143.789,52.981,Shake
-0.819,-0.664,1.999,73.281,91.411,17.237,Shake
-0.242,-0.642,1.999,150.771,-104.370,-30.231,Shake
-0.189,-0.318,1.519,216.842,-169.190,-39.007,Shake
0.012,0.574,-0.055,232.312,-68.854,-15.321,Shake
0.110,1.349,-1.247,194.932,70.262,22.767,Shake
0.219,1.351,-1.028,-92.199,124.801,37.861,Shake
-0.004,0.834,0.076,-283.876,16.494,6.825,Shake
-0.295,-1.196,1.999,-254.756,-99.024,-20.335,Shake
-0.136,-1.194,1.999,86.599,-157.456,21.709,Shake
-0.297,0.259,0.982,277.918,-27.746,53.042,Shake
0.221,1.195,-1.365,267.689,91.280,26.889,Shake
0.098,1.441,-1.682,45.990,94.719,35.026,Shake
0.318,0.965,-0.119,-227.614,-13.230,-16.599,Shake
-0.012,-0.807,1.999,-284.891,-149.249,-58.319,Shake
0.132,-1.114,1.999,142.721,-96.539,12.679,Shake
-0.242,-0.124,1.591,286.685,58.039,54.399,Shake
-0.114,0.924,-1.151,280.219,115.920,40.626,Shake
0.166,1.258,-1.509,-9.852,73.421,-1.173,Shake
0.403,0.954,-0.054,-193.900,-69.991,-43.015,Shake
-0.094,-0.038,1.966,-285.871,-150.929,-78.838,Shake
0.462,-1.317,1.999,-93.179,-145.250,-26.749,Shake
-0.254,-0.129,1.637,277.156,-11.182,7.455,Shake
-0.017,0.932,-1.418,286.536,59.229,-12.801,Shake
-0.044,1.233,-1.997,-27.344,-46.716,-15.234,Shake
0.159,1.106,-0.957,-238.682,-48.090,-36.059,Shake
0.395,-0.368,1.999,-286.685,-49.901,-41.186,Shake
0.644,-1.298,1.999,86.380,45.360,41.178,Shake
-0.515,0.159,0.665,286.685,118.956,84.455,Shake
0.066,0.946,-1.848,286.685,69.344,-3.378,Shake
0.241,1.300,-1.997,-25.725,-62.029,-17.483,Shake
0.004,0.302,0.772,-286.685,-121.275,-67.314,Shake
0.680,-1.006,1.999,-267.033,-7.508,-21.866,Shake
0.730,-1.066,1.999,165.270,80.299,42.131,Shake
-0.699,0.369,0.050,286.685,138.863,104.632,Shake
0.465,1.049,-1.997,231.691,86.293,2.301,Shake
0.033,0.846,-0.755,-281.286,-95.077,-15.041,Shake
0.222,0.269,1.918,-286.685,-141.759,-38.001,Shake
0.156,-0.844,1.999,-93.651,-34.195,66.579,Shake
-0.081,0.013,1.084,286.685,136.780,94.115,Shake
0.248,1.042,-1.997,285.897,126.079,17.561,Shake
0.513,0.917,-1.964,-25.235,-21.700,-23.415,Shake
-0.551,0.212,1.522,-286.685,-173.460,-75.959,Shake
0.223,-0.967,1.999,-195.256,-61.792,8.514,Shake
0.067,-0.023,1.665,286.685,140.341,90.641,Shake
-0.107,0.765,-1.089,286.685,168.210,73.465,Shake
0.601,1.094,-1.997,30.433,-71.225,-36.461,Shake
-0.005,0.471,1.123,-286.685,-172.270,-41.501,Shake
0.346,-1.133,1.999,-234.640,-41.134,10.552,Shake
-0.083,-0.751,1.999,286.676,155.759,91.446,Shake
-0.234,0.690,-0.986,286.685,138.591,90.711,Shake
0.712,1.061,-1.997,114.275,-62.458,-49.315,Shake
0.169,0.752,0.026,-286.685,-144.008,-130.322,Shake
0.355,-1.055,1.999,-285.486,-65.485,-26.241,Shake
0.004,-1.182,1.999,62.519,59.456,18.112,Shake
-0.127,0.376,0.734,286.685,192.841,68.425,Shake
0.220,1.129,-1.997,260.496,169.312,-9.459,Shake
0.282,0.878,-0.643,-276.264,-188.965,-92.558,Shake
0.351,0.469,1.930,-286.685,-251.501,-50.925,Shake
0.025,-1.633,1.999,-89.066,-144.891,11.725,Shake
-0.001,-0.025,1.375,286.685,150.167,56.971,Shake
0.011,1.213,-1.997,286.108,158.524,35.298,Shake
0.470,1.434,-1.936,-23.266,-126.691,-53.314,Shake
-0.110,0.379,1.025,-286.685,-127.155,-61.583,Shake
0.240,-1.327,1.999,-233.406,-125.974,18.935,Shake
0.010,-0.438,1.891,283.098,83.764,-3.990,Shake
-0.141,1.194,-1.682,286.685,210.429,16.581,Shake
0.410,1.025,-1.997,226.223,32.419,-23.853,Shake
-0.144,0.538,0.291,-286.440,-193.025,-79.765,Shake
0.650,-0.809,1.999,-283.841,-204.435,4.436,Shake
0.304,-0.585,1.999,232.452,37.844,-48.562,Shake
-0.131,0.500,0.256,286.685,206.491,25.594,Shake
0.090,1.101,-1.997,274.356,213.378,14.630,Shake
0.088,0.466,-0.177,-276.036,-45.237,-14.735,Shake
0.621,-0.092,1.999,-286.685,-187.232,11.882,Shake
-0.212,-1.253,1.999,-58.607,-86.161,30.800,Shake
0.134,0.297,0.840,286.685,160.265,66.736,Shake
0.092,1.178,-1.997,283.587,194.443,55.221,Shake
0.586,0.561,-1.293,-180.197,-66.719,-13.064,Shake
-0.053,0.361,1.236,-286.685,-115.640,-63.333,Shake
-0.168,-1.722,1.999,-252.105,-245.840,6.597,Shake
-0.140,-0.120,1.773,286.536,172.200,39.454,Shake
-0.246,0.785,-1.280,286.685,286.685,99.671,Shake
0.712,1.319,-1.997,-68.688,-15.286,-48.160,Shake
0.571,0.818,-0.105,-285.897,-99.435,-149.039,Shake
0.156,-0.870,1.999,-286.641,-274.225,-88.611,Shake
-0.037,-0.905,1.998,211.155,-45.456,-35.044,Shake
0.124,0.615,-0.804,286.685,217.936,115.430,Shake
0.027,1.243,-1.997,224.175,21.490,25.270,Shake
0.262,1.207,-0.675,-286.353,-18.594,-66.946,Shake
0.242,-0.570,1.999,-286.685,-97.904,-21.569,Shake
-0.440,-1.602,1.999,122.955,-93.345,20.046,Shake
0.194,-0.325,0.774,286.685,125.116,92.986,Shake
0.054,1.124,-1.941,281.041,180.932,130.051,Shake
0.543,1.739,-1.478,-150.325,-5.915,-20.632,Shake
-0.158,0.064,1.992,-286.685,-79.485,-106.522,Shake
-0.703,-1.999,1.999,-55.178,-176.444,-56.796,Shake
-0.157,-0.464,1.491,283.404,46.533,-47.057,Shake
0.045,1.383,-1.794,286.685,92.864,57.374,Shake
0.337,1.321,-1.938,-131.451,-186.988,-86.783,Shake
0.472,0.131,1.920,-286.685,-34.886,-134.479,Shake
-0.217,-1.859,1.999,-108.824,84.691,70.070,Shake
-0.149,-1.113,1.999,245.551,136.535,52.316,Shake
-0.145,1.251,-1.075,286.484,171.745,125.475,Shake
0.531,1.993,-1.997,-31.351,-26.740,-17.185,Shake
0.481,1.174,-0.635,-286.685,17.413,-110.128,Shake
-0.000,-0.891,1.999,-286.685,-39.935,-31.343,Shake
-0.661,-1.999,1.999,41.388,-77.368,26.189,Shake
-0.109,0.439,-0.029,286.685,57.496,77.613,Shake
0.153,1.939,-1.827,98.665,-117.162,-52.833,Shake
0.722,1.893,-1.050,-242.095,-145.460,-116.436,Shake
0.270,-0.921,1.999,-286.615,-74.935,-5.670,Shake
-0.271,-1.935,1.999,36.592,-7.394,84.787,Shake
-0.153,0.035,0.593,286.685,119.490,76.632,Shake
0.004,1.556,-1.218,272.545,89.145,75.136,Shake
0.319,1.952,-1.237,-91.009,-52.421,-41.405,Shake
0.653,-0.095,0.971,-262.964,-15.846,-17.448,Shake
-0.508,-1.471,1.999,-132.773,-65.975,14.149,Shake
-0.642,-0.837,1.946,161.560,-127.960,-165.970,Shake
-0.854,0.576,0.251,235.148,-37.678,-286.685,Shake
-0.169,0.703,0.183,18.524,-45.377,-286.685,Shake
0.330,0.140,0.326,-51.783,-40.775,-272.221,Shake
1.336,0.652,1.200,27.571,222.880,141.085,Shake
1.998,0.674,1.120,-78.452,262.605,286.545,Shake
-1.896,1.074,0.326,-91.394,38.456,286.685,Shake
-0.973,0.172,0.620,-27.073,-230.291,95.463,Shake
-1.168,0.234,1.416,83.904,-286.685,-219.056,Shake
-1.361,-0.353,1.666,-18.611,-265.046,-286.615,Shake
0.521,0.265,0.303,-50.592,-19.985,-281.951,Shake
1.998,1.218,1.319,-9.608,247.712,111.300,Shake
1.023,0.903,1.344,-147.551,286.685,286.685,Shake
-1.473,0.726,0.811,-95.743,240.415,238.402,Shake
-1.347,-0.039,0.390,-45.763,-264.889,-79.537,Shake
-1.186,-0.066,1.706,130.042,-286.685,-286.685,Shake
0.860,0.559,0.404,134.330,-279.020,-279.598,Shake
1.998,0.457,0.043,97.213,228.261,149.039,Shake
1.541,1.440,0.023,-36.050,286.685,286.685,Shake
-1.959,1.340,1.021,-162.899,286.685,286.685,Shake
-1.523,0.736,0.722,10.185,-2.940,6.659,Shake
-1.823,0.728,1.124,-24.841,-286.685,-286.685,Shake
-0.129,-0.362,1.305,-29.426,-286.685,-286.685,Shake
1.998,0.076,0.680,73.509,-219.301,-172.069,Shake
1.194,1.211,-0.124,126.787,286.151,279.851,Shake
0.363,0.367,-0.256,-91.560,286.685,286.685,Shake
-1.170,1.190,0.429,153.387,235.865,155.680,Shake
-1.999,0.754,1.609,-24.141,-231.586,-121.721,Shake
-0.928,0.108,0.952,-108.798,-286.685,-286.685,Shake
1.994,0.257,0.080,135.529,-286.685,-286.685,Shake
1.793,1.311,0.796,217.350,106.365,111.300,Shake
-0.209,1.785,0.736,-43.925,286.685,281.811,Shake
0.437,-0.171,-0.492,-286.125,286.685,232.461,Shake
-1.999,0.590,0.433,190.890,228.462,-50.873,Shake
-1.971,0.061,1.315,138.810,-286.685,-224.796,Shake
1.827,0.437,-0.159,1.400,-286.685,-286.484,Shake
1.990,0.967,0.799,85.881,173.443,129.561,Shake
0.577,1.473,-0.095,-84.787,286.685,286.685,Shake
-0.874,0.028,-0.047,-248.710,286.685,196.402,Shake
-1.999,0.424,-0.282,-88.515,-69.256,6.116,Shake
-1.327,0.712,1.076,114.494,-286.685,-156.660,Shake
1.265,1.000,-0.876,265.580,-286.685,-224.464,Shake
0.947,0.519,1.242,255.386,-100.896,-54.784,Shake
0.440,1.500,0.577,-170.485,286.685,221.165,Shake
-0.369,0.062,0.412,-222.425,286.685,-24.185,Shake
-0.349,0.189,0.672,-46.200,80.430,-79.074,Shake
-1.884,0.754,-0.065,189.350,-286.685,-191.152,Shake
1.439,0.364,-0.437,222.294,-286.685,-216.466,Shake
0.851,0.406,1.909,249.559,-110.346,-45.518,Shake
0.453,1.185,0.540,-158.322,286.685,270.226,Shake
-0.256,0.915,1.222,-285.740,286.685,104.064,Shake
-0.649,-0.380,0.344,-149.940,264.128,-43.645,Shake
-1.353,-0.173,1.415,157.990,-286.685,-133.630,Shake
1.375,0.432,0.345,265.991,-286.685,-118.554,Shake
-0.279,1.133,0.935,164.045,57.811,153.755,Shake
0.301,1.158,0.039,-71.522,286.685,215.985,Shake
-0.110,0.613,-0.311,-180.819,286.685,67.393,Shake
-0.982,-0.469,0.785,-73.299,41.423,-148.277,Shake
0.359,-0.541,1.613,55.667,-286.685,-42.105,Shake
0.556,0.967,0.372,201.040,-286.685,59.167,Shake
0.069,1.067,1.350,196.122,-54.644,138.792,Shake
0.585,1.172,0.143,-129.561,286.685,199.509,Shake
-0.128,0.394,-0.225,-31.771,286.685,62.300,Shake
-0.839,-0.028,1.389,41.370,-198.747,-132.256,Shake
-0.345,0.324,1.979,-28.507,-286.685,-95.480,Shake
1.297,0.261,1.380,107.966,-283.981,-58.476,Shake
0.079,1.117,0.604,70.332,285.224,102.244,Shake
-0.441,0.954,-1.209,-17.798,286.685,89.241,Shake
0.421,0.665,-0.939,90.125,169.995,-2.914,Shake
-0.504,0.588,1.999,-11.314,-265.046,-285.591,Shake
0.767,-0.355,0.780,-242.848,-286.685,-171.290,Shake
1.014,0.670,1.950,246.129,138.696,-3.071,Shake
0.373,1.111,-0.024,107.555,286.685,243.626,Shake
-0.312,0.852,-1.350,67.191,286.685,190.837,Shake
-0.748,0.852,1.272,91.228,-8.986,-59.955,Shake
-1.071,0.616,1.628,-281.960,-286.685,-223.904,Shake
1.456,-0.219,1.310,-22.426,-286.685,-179.139,Shake
1.126,0.740,1.189,157.264,264.959,116.620,Shake
0.230,0.832,-0.356,142.170,286.685,168.158,Shake
-0.787,0.449,-1.477,-139.344,286.685,100.319,Shake
-1.098,1.333,0.961,71.164,-239.488,-118.702,Shake
-0.345,0.073,1.988,-251.764,-286.685,-186.401,Shake
1.289,-0.508,0.936,-134.872,-285.057,-214.410,Shake
0.438,0.823,-0.022,123.629,281.802,148.269,Shake
-0.270,0.129,0.406,56.481,286.685,225.557,Shake
0.197,1.134,1.049,129.631,221.016,-41.431,Shake
-0.990,0.991,1.986,-93.004,-286.685,-57.890,Shake
-0.805,-0.489,1.981,-196.420,-286.685,32.393,Shake
0.525,0.247,0.257,38.395,129.413,54.583,Shake
-0.084,0.642,-0.685,184.345,286.685,74.480,Shake
-0.136,0.894,0.799,7.604,117.005,-85.260,Shake
-0.487,0.757,1.935,-157.211,-284.742,-142.555,Shake
0.308,-0.299,0.888,-58.327,-286.685,-140.516,Shake
0.479,0.670,1.343,187.959,174.527,5.793,Shake
-0.154,0.724,-0.352,-21.210,286.685,112.586,Shake
-0.272,0.490,-0.028,-174.510,266.464,-49.088,Shake
-0.528,0.419,0.752,-1.138,-185.745,-97.405,Shake
0.174,0.090,1.598,65.616,-286.685,-35.752,Shake
1.014,0.634,1.601,57.444,-232.890,23.188,Shake
0.157,0.810,-0.002,21.560,286.685,106.636,Shake
0.087,0.363,0.100,-27.396,286.685,84.201,Shake
-0.796,0.493,0.185,-134.068,207.340,-1.960,Shake
-0.444,0.035,1.325,-80.141,-286.685,-74.366,Shake
0.630,0.371,1.567,-64.960,-285.600,-155.374,Shake
0.711,-0.075,1.198,113.881,-52.701,-20.282,Shake
0.371,0.620,0.598,19.827,286.685,131.224,Shake
-0.536,0.438,-0.568,-175.648,286.685,84.717,Shake
-0.955,0.179,1.858,-82.582,-231.376,-132.379,Shake
0.054,0.358,1.722,-59.570,-286.685,-204.251,Shake
0.724,-0.319,1.008,88.637,-116.095,-0.954,Shake
0.055,1.071,-0.010,158.699,286.685,188.370,Shake
-0.733,0.688,-0.277,-64.234,286.685,148.269,Shake
-0.788,1.012,1.208,7.735,-111.003,-167.440,Shake
-1.060,0.240,1.126,-74.007,-286.685,-283.019,Shake
1.146,0.205,1.821,1.479,-286.685,-286.685,Shake
0.785,-0.273,0.465,178.185,27.230,-15.164,Shake
0.601,1.124,0.596,75.250,286.685,224.087,Shake
-0.132,0.330,0.176,0.814,286.685,248.911,Shake
-0.249,0.670,0.694,233.030,167.913,-45.780,Shake
-1.562,0.330,1.999,45.360,-286.685,-139.265,Shake
0.186,-0.216,0.445,213.124,-236.399,-216.169,Shake
0.361,0.339,-0.038,222.959,268.861,49.884,Shake
-0.699,1.490,-1.997,-6.256,286.685,166.932,Shake
0.676,0.945,-0.235,-201.705,286.685,-85.085,Shake
-0.592,-0.480,1.986,-279.895,8.068,-209.300,Shake
-1.270,-0.698,1.999,-82.189,-286.685,28.149,Shake
0.149,-0.755,1.480,138.355,-250.259,19.819,Shake
-0.241,0.908,-0.753,257.819,273.263,95.576,Shake
0.096,1.765,-1.997,167.869,135.747,84.875,Shake
0.414,1.346,-1.090,-273.289,-73.544,-125.632,Shake
0.474,-0.879,1.848,-286.685,-171.640,-149.354,Shake
-0.327,-1.543,1.999,-93.896,-72.625,40.303,Shake
-0.198,-0.373,1.530,286.685,198.152,155.916,Shake
-0.397,1.839,-1.997,284.051,53.533,98.070,Shake
0.582,1.718,-1.997,36.881,-187.408,-85.470,Shake
-0.055,0.585,-0.773,-276.325,-164.071,-181.396,Shake
0.329,-1.496,1.999,-286.685,-37.511,-28.726,Shake
0.446,-1.838,1.999,148.654,188.781,81.427,Shake
-0.172,-0.623,-0.186,286.685,90.519,121.476,Shake
-0.763,1.853,-1.997,286.685,18.935,33.338,Shake
-0.071,1.700,-1.997,-97.213,-227.238,-113.085,Shake
0.436,-0.017,0.608,-286.659,-152.827,-146.143,Shake
0.078,-1.953,1.999,-282.293,-24.395,-56.271,Shake
1.098,-1.844,1.999,282.914,275.004,84.105,Shake
-0.248,0.244,-0.100,286.685,277.533,117.092,Shake
-0.798,1.918,-1.997,-26.924,101.710,-59.684,Shake
-0.093,1.943,-1.354,-277.769,-205.301,-240.634,Shake
1.108,-1.704,1.972,-253.488,-97.834,-67.979,Shake
0.091,-1.873,1.964,20.843,-278.084,34.002,Shake
0.520,-0.621,1.690,284.926,238.402,205.327,Shake
-0.737,1.669,-1.996,65.923,235.148,258.361,Shake
-0.025,1.843,-1.737,-195.449,-60.961,-72.809,Shake
-0.032,-0.526,-0.593,-243.101,-143.833,-124.661,Shake
-0.060,-1.299,1.999,-189.569,-162.321,-20.632,Shake
0.275,-1.176,1.982,232.365,56.131,84.446,Shake
-0.605,1.324,-1.550,235.970,286.370,45.824,Shake
0.896,1.997,-1.809,1.356,101.264,-172.034,Shake
0.349,0.903,-0.744,-253.479,-130.524,-144.848,Shake
-0.696,-1.206,1.999,-109.786,-278.451,-115.272,Shake
0.659,-1.548,1.999,23.039,-204.094,-10.334,Shake
-0.164,0.168,-0.131,181.554,239.260,54.618,Shake
-0.881,1.855,-1.895,104.029,232.024,-32.533,Shake
-0.064,1.970,-1.772,-148.575,-110.154,-161.201,Shake
0.114,-1.212,0.505,-113.960,-175.122,-156.065,Shake
0.943,-1.394,1.999,-180.504,-78.776,35.893,Shake
0.072,-0.443,1.217,274.129,268.756,172.436,Shake
-0.823,1.787,-1.453,152.679,184.319,22.767,Shake
-0.529,1.997,-1.647,-171.964,-205.223,-174.869,Shake
0.272,-0.216,-0.970,-169.260,-284.060,-180.469,Shake
1.248,-0.864,1.999,-112.814,-21.823,61.784,Shake
0.327,-0.951,1.998,207.760,215.548,173.154,Shake
-0.811,0.540,-0.582,181.939,278.451,27.746,Shake
-0.741,1.895,-1.482,-64.628,90.125,-96.224,Shake
0.219,0.685,-1.669,-262.955,-45.395,-192.019,Shake
-0.112,-1.144,1.999,48.484,-193.996,-54.049,Shake
0.539,-1.494,1.993,150.316,3.203,105.779,Shake
0.005,0.276,0.285,227.771,204.286,162.076,Shake
-0.968,1.997,-1.977,7.569,122.054,37.966,Shake
0.091,1.055,-1.671,-213.430,-286.615,-178.885,Shake
1.077,-0.933,1.905,42.893,-261.739,-85.444,Shake
1.191,-1.750,1.999,96.548,139.134,165.725,Shake
0.251,-0.680,1.630,201.688,236.197,213.518,Shake
-1.345,1.997,-1.928,72.590,143.307,53.979,Shake
-0.018,1.282,-1.919,-138.486,-176.969,-140.936,Shake
0.123,-0.749,1.299,35.875,-190.277,-54.906,Shake
0.747,-0.456,1.999,-77.683,-150.185,31.237,Shake
0.514,-1.578,1.468,83.309,40.206,180.792,Shake
-0.789,1.915,-1.471,216.921,177.170,62.230,Shake
-0.167,1.729,-1.997,-46.812,-47.215,-84.088,Shake
0.087,-0.578,-0.462,-156.004,-167.300,-64.846,Shake
0.485,-0.740,1.999,-245.997,-129.955,24.684,Shake
0.437,-1.367,1.867,185.098,157.010,80.666,Shake
-0.742,1.636,-0.847,225.750,150.789,45.789,Shake
-0.346,1.997,-1.997,-168.691,53.393,-94.605,Shake
0.192,0.296,-1.243,-220.526,-50.365,-117.285,Shake
-0.460,-0.877,1.999,-43.986,-233.835,-6.204,Shake
0.627,-1.396,1.572,55.641,-15.811,9.826,Shake
-0.551,1.650,-0.403,225.339,150.719,67.279,Shake
-0.455,1.850,-1.683,-19.390,161.919,-19.618,Shake
-0.277,0.146,-0.954,-187.005,20.597,-58.616,Shake
-0.405,-0.991,1.999,-115.649,-126.368,-49.018,Shake
0.761,-1.553,1.779,157.176,-66.876,-24.229,Shake
0.000,1.354,-0.429,256.769,235.069,113.111,Shake
-0.434,1.997,-1.997,-48.037,271.810,64.855,Shake
-0.357,-0.027,-1.621,-252.709,-77.219,-112.420,Shake
-0.176,-1.341,1.999,-267.374,-284.296,-71.864,Shake
0.627,-1.258,1.871,272.318,-77.954,42.210,Shake
-0.401,1.317,-0.218,277.427,-62.221,55.597,Shake
-0.948,1.883,-1.893,-76.615,68.451,3.797,Shake
-0.227,-0.279,-0.872,-169.496,110.924,43.794,Shake
0.134,-0.772,1.999,-108.771,-181.598,32.865,Shake
0.981,-1.785,1.548,209.685,66.045,73.054,Shake
-0.634,1.839,-0.915,205.538,109.777,140.901,Shake
-1.146,1.997,-1.997,-174.633,-26.933,-80.789,Shake
0.099,-0.880,-0.667,-136.019,12.206,-85.890,Shake
0.654,-1.459,1.999,-41.807,34.519,-17.929,Shake
0.563,-1.659,1.929,109.419,45.491,58.030,Shake
-0.429,1.637,-0.408,190.208,-37.459,99.908,Shake
-1.131,1.997,-1.985,-66.027,-89.740,-35.534,Shake
-0.096,-0.228,-0.722,-156.056,-62.195,-64.978,Shake
0.248,-1.030,1.999,-159.792,-105.359,-36.531,Shake
1.122,-1.983,1.936,142.345,81.410,8.977,Shake
-0.478,1.410,-0.487,243.250,212.695,75.022,Shake
-0.777,1.990,-1.997,-79.800,-169.881,-213.666,Shake
0.102,-0.522,-0.987,-154.087,-9.958,-47.827,Shake
0.445,-1.072,1.999,-157.351,-76.842,-2.835,Shake
0.963,-1.756,1.992,70.315,48.746,54.661,Shake
-0.257,1.070,-0.078,253.059,110.372,112.394,Shake
-0.664,1.997,-1.613,-143.579,0.892,14.770,Shake
-0.666,1.519,-1.892,-253.663,27.326,0.157,Shake
0.469,-1.996,1.072,83.869,-109.279,49.254,Shake
0.589,-1.124,1.999,75.556,-138.512,0.543,Shake
0.529,0.303,1.247,98.840,67.209,86.765,Shake
